id,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,gross,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
4219,93,77,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,10,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,11,44,1,1
4220,109,69,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,3,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,16,1,0
4221,116,72,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,6,17,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,29,2,0
4222,140,62,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6,17,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,10,8,23,4,0
4223,109,69,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,8,17,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,22,0,0
4224,130,63,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,5,18,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,11,22,3,1
4225,124,70,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,5,18,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,8,27,3,0
4227,115,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007,11,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,45,1,1
4229,100,63,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,11,16,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,5,24,1,0
4230,108,79,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999,11,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,23,2,0
4231,115,81,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007,8,18,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,30,2,0
4232,105,64,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2008,8,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,40,3,0
4233,136,74,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,6,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,61,3,2
4234,128,64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1999,11,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,4,37,1,1
4235,90,50,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1991,8,16,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,32,2,0
4236,83,62,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,3,17,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,9,43,4,0
4237,107,64,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1995,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,40,3,0
4238,98,54,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1986,7,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,18,0,0
4239,119,60,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2011,7,18,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,12,56,1,0
4240,98,56,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,14,41,3,1
4241,128,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,6,20,5,0
4242,118,63,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,8,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,11,18,1,0
4243,126,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,7,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,3,24,1,0
4244,123,64,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,5,18,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,50,1,0
4245,116,72,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,3,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,14,57,6,1
4246,151,66,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998,7,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,46,5,1
4247,187,72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,12,18,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,6,31,3,0
4248,122,69,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,49,1,0
4249,92,63,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,18,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,20,2,0
4250,138,72,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,5,18,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,55,3,0
4251,104,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2006,6,18,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,12,21,2,0
4253,88,61,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,2,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,15,37,4,0
4255,110,76,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,3,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,19,1,0
4256,132,69,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,5,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,10,6,33,5,0
4257,103,66,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,15,50,5,0
4258,92,77,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1979,2,15,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,31,3,0
4260,120,65,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,6,18,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,13,1,0
4262,111,71,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,10,17,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,8,34,5,0
4265,120,69,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,12,52,6,1
4266,116,71,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1994,10,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,38,3,0
4267,109,62,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1997,11,18,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,37,3,0
4268,91,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,7,18,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,6,35,0,0
4269,113,67,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,45,4,0
4270,98,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,18,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,10,11,50,1,0
4271,115,68,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,6,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,43,1,1
4272,133,61,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,11,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,8,41,4,1
4273,137,80,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2004,4,17,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,23,0,0
4274,139,69,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,31,3,0
4275,116,61,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1985,6,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,15,50,4,2
4277,128,71,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,10,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,39,4,0
4279,128,72,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,6,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,9,29,2,0
4280,101,73,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2004,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,11,34,3,0
4282,106,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2008,11,18,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,2,4,44,2,0
4283,144,80,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2006,11,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,10,5,33,7,0
4285,113,63,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5,18,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,30,0,0
4286,121,70,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2003,9,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,16,1,0
4287,103,53,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2,18,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,8,32,2,0
4289,112,52,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,7,23,1,0
4290,105,68,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,8,16,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,18,1,0
4291,137,80,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,10,9,55,4,0
4292,127,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6,18,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,6,49,0,0
4293,150,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,12,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,36,0,0
4294,112,71,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6,17,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,10,12,31,2,0
4295,82,72,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,8,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,21,0,0
4296,126,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,6,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,31,4,1
4297,110,58,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,3,18,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,29,3,0
4299,120,71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,8,17,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,31,3,0
4300,161,86,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,12,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,1,17,4,0
4301,104,57,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,13,50,5,0
4302,103,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015,8,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,7,34,0,0
4303,112,68,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,6,18,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,7,24,2,0
4304,183,61,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,5,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,25,4,1
4305,129,65,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,5,18,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,27,2,0
4306,158,58,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,11,18,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,7,44,2,0
4307,102,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,2,32,3,0
4308,97,58,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2003,8,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,28,1,0
4309,100,58,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,6,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,8,51,5,0
4310,127,53,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,2,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,40,1,0
4312,112,78,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,9,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,25,2,0
4313,143,69,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,6,17,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,9,44,5,0
4314,114,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,12,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,10,3,23,1,0
4315,138,58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,18,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,1,13,0,0
4317,115,50,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,12,50,7,1
4319,122,62,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5,18,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,44,3,0
4320,95,58,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,67,2,0
4321,123,67,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,11,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,17,1,0
4322,85,70,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2008,1,17,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,30,3,0
4323,114,61,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4,18,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,16,0,0
4324,94,73,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1988,11,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,26,0,0
4325,88,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,6,30,0,0
4326,119,79,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2005,9,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,31,1,0
4327,119,79,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2002,6,17,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,26,1,0
4328,125,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,6,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,17,2,0
4329,115,63,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,31,0,0
4332,133,79,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,6,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,33,1,0
4333,126,67,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,7,18,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,6,3,29,0,0
4334,107,53,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,6,34,4,0
4335,107,66,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2009,4,18,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,44,1,0
4338,124,58,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,8,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,3,37,3,0
4339,105,55,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,12,30,2,0
4342,154,63,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,6,18,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,41,2,0
4344,139,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5,18,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,11,49,2,0
4346,126,70,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,6,28,1,0
4347,112,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,11,18,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,10,49,6,1
4348,104,74,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,7,18,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,6,29,2,0
4349,120,70,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7,18,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,3,32,1,0
4350,130,65,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,25,0,0
4351,132,66,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,3,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,15,29,1,0
4353,124,64,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,5,18,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,44,4,0
4355,96,57,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,17,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,3,53,2,0
4358,108,58,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2016,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,19,0,0
4359,113,63,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,8,25,2,0
4360,136,78,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,4,18,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,8,49,4,0
4361,107,70,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,8,18,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,7,63,4,0
4362,100,52,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,21,1,0
4363,90,67,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1985,10,16,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,47,3,1
4364,122,68,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,4,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,5,27,1,0
4365,145,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1996,7,18,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,8,62,4,0
4366,144,72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,5,18,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,13,64,4,0
4367,109,67,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2011,10,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,15,27,1,0
4371,150,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,6,18,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,6,39,1,0
4374,100,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,2,17,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,7,16,2,0
4375,146,76,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2013,11,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,31,2,1
4376,110,61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3,18,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,9,32,1,0
4378,109,66,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,8,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,37,1,0
4380,124,70,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2010,5,18,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,4,28,1,0
4382,130,71,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,5,18,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,9,42,2,0
