gross,duration,Rating,action,adventure,biography,comedy,crime,drama,family,fantasy,history,horror,mystery,romance,scifi,thriller,war,western,musical,animation,sport,music,noir,yearPublished,monthPublished,budget,disney,warner,sony,universal,fox,paramount,summit,dimension,mgm,dreamworks,marvel,miramax,columbia,united,utv,pixomondo,dharma,productionCorpsOthers,contentRating,language,location,tfidf1,tfidf2,tfidf3,tfidf4
8,82,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,15,4,0
9,111,68,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,6,28,2,0
13,98,75,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,4,19,2,0
12,86,65,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,41,1,0
11,101,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1995,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,10,39,1,0
12,105,59,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,30,3,0
13,96,67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1993,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,10,26,1,0
11,107,67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,11,36,2,0
10,112,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,10,7,19,0,0
10,105,55,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,3,26,1,0
12,102,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1986,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,11,25,1,0
12,106,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,10,11,35,1,0
10,79,59,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,30,1,1
13,86,73,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1925,8,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,4,26,0,0
11,87,62,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,8,53,1,0
13,91,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8,22,0,0
11,97,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,7,55,7,1
8,92,61,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,10,13,34,3,0
12,130,52,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,48,8,0
14,103,72,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,13,18,1,0
8,113,59,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,10,8,21,3,0
10,85,53,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,65,4,0
13,107,55,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1986,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,29,0,0
12,99,79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,10,6,24,0,2
14,90,49,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,48,5,0
8,98,72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1,8,26,2,0
10,90,68,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,3,8,19,3,1
10,103,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,13,29,3,1
12,78,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,3,15,0,0
13,124,64,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,13,19,1,0
14,91,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,6,15,2,0
11,103,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,15,0,0
11,86,59,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,5,14,0,0
8,94,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,10,27,6,0
12,115,56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,32,2,0
11,95,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,6,10,1,0
12,100,68,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,20,45,2,0
13,109,62,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,6,9,1,0
11,94,58,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,10,11,23,0,0
12,120,39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,6,43,3,0
12,128,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,6,4,0,0
11,144,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,13,46,7,0
8,90,53,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,10,6,34,1,0
8,86,65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,12,33,1,1
13,90,59,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,5,17,1,0
10,108,62,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,4,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,4,40,2,0
13,96,73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1928,8,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,10,12,56,5,1
11,112,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1985,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,5,43,1,0
13,110,66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,6,26,3,0
10,103,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2002,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,26,5,0
9,88,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,62,3,0
13,116,64,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,10,1,11,0,0
15,92,50,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1986,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,25,0,0
11,124,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,24,0,0
8,98,61,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,10,5,8,0,0
12,79,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,7,43,1,0
11,89,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2012,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,8,13,0,0
13,74,62,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1914,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,6,28,3,0
13,119,68,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1991,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,2,28,0,0
12,130,58,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,7,13,51,4,1
12,164,66,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,13,50,5,1
12,87,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,15,49,5,1
10,107,61,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,13,49,2,0
13,143,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1923,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,10,5,42,1,0
14,152,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,4,6,0,0
13,98,66,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2008,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,11,44,9,1
9,92,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,12,32,4,0
12,120,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,12,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,4,13,0,0
14,86,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1942,7,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,7,29,0,0
12,97,64,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,9,0,0
12,180,68,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,10,46,2,0
13,101,63,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,4,8,1,0
10,111,63,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,15,0,0
12,155,53,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,3,10,45,5,1
12,80,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1922,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,1,7,32,4,0
13,108,73,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,8,39,4,0
13,95,56,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1988,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,40,2,0
13,91,63,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10,7,19,1,0
8,90,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,10,12,35,1,0
10,134,34,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,10,9,35,2,0
11,87,37,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,25,0,1
8,113,73,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,6,8,0,0
10,161,68,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,8,30,0,3
13,170,62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,10,61,3,0
13,90,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1988,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,13,30,4,0
13,105,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,11,39,2,0
13,103,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,8,4,20,1,0
10,120,67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,10,5,27,0,0
16,94,48,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1981,10,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,6,0,0
12,108,74,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,10,31,3,0
10,97,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,10,8,33,0,1
12,135,70,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2010,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,9,54,3,0
9,96,61,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1998,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,9,14,25,2,0
12,95,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,6,35,1,0
16,150,79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1922,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,1,8,35,3,0
13,161,47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,7,14,57,3,1
12,92,58,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,6,13,2,0
12,94,62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,6,10,2,0
9,85,61,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,8,35,1,0
14,155,55,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,10,13,31,8,2
14,117,76,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1987,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,5,7,33,1,0
13,157,69,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,9,37,4,1
12,91,69,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,9,7,40,1,1
13,133,62,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,10,9,25,0,0
11,87,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,7,36,4,0
12,125,72,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,13,50,3,2
12,103,62,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1984,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,18,55,4,0
12,93,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,36,2,0
13,99,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7,12,0,0
12,95,61,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1995,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,15,58,0,0
11,90,47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,3,8,0,0
10,116,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,10,9,9,0,0
15,145,79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1920,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,1,16,32,5,1
11,92,65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,8,27,0,0
10,93,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,16,27,3,0
14,78,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1954,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,6,51,1,0
13,124,72,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1924,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,1,2,17,0,0
15,115,59,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1980,8,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,24,1,0
12,117,68,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1987,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,25,0,0
11,97,64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,10,11,45,1,0
13,117,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,13,25,3,0
13,88,71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1926,2,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,10,6,15,0,0
8,108,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,15,48,2,1
14,95,49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1982,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,0,0
10,89,60,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,4,52,1,0
13,129,56,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,7,10,36,3,0
12,101,64,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,12,2,0
11,79,69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,12,0,0
11,120,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,4,6,39,0,0
12,98,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,16,55,2,0
12,127,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1987,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,10,8,18,1,0
